Date,Open,High,Low,Close,Adj Close,Volume
2021-02-11,145.3300018310547,147.94000244140625,144.61000061035156,147.3300018310547,144.87705993652344,2592700
2021-02-12,146.82000732421875,147.83999633789062,145.0399932861328,147.74000549316406,145.28024291992188,1666100
2021-02-16,146.85000610351562,147.91000366210938,144.6199951171875,145.77999877929688,143.35287475585938,2526400
2021-02-17,145.07000732421875,146.02999877929688,143.3699951171875,145.8300018310547,143.40206909179688,1653900
2021-02-18,146.0500030517578,148.41000366210938,144.17999267578125,147.41000366210938,144.95571899414062,2087500
2021-02-19,147.67999267578125,148.97999572753906,145.44000244140625,145.9499969482422,143.52005004882812,2144000
2021-02-22,144.66000366210938,145.39999389648438,142.0,142.25999450683594,139.89149475097656,1833100
2021-02-23,140.22999572753906,141.97000122070312,136.19000244140625,141.1699981689453,138.8196258544922,2787000
2021-02-24,138.3000030517578,139.6199951171875,136.92999267578125,137.67999267578125,135.3877410888672,3735500
2021-02-25,137.25,138.9600067138672,134.10000610351562,135.24000549316406,132.98834228515625,3042600
2021-02-26,135.7100067138672,137.8300018310547,133.91000366210938,133.97000122070312,131.73953247070312,3646600
2021-03-01,134.83999633789062,137.86000061035156,134.75999450683594,137.27000427246094,134.9845733642578,2867400
2021-03-02,137.14999389648438,138.27999877929688,135.60000610351562,136.82000732421875,134.70889282226562,2720500
2021-03-03,135.92999267578125,136.75,132.72000122070312,133.0500030517578,130.9970703125,2778500
2021-03-04,132.57000732421875,134.77000427246094,130.50999450683594,131.2899932861328,129.2642059326172,2938300
2021-03-05,131.52999877929688,132.92999267578125,129.50999450683594,132.60000610351562,130.55398559570312,2511000
2021-03-08,131.99000549316406,132.52000427246094,127.16999816894531,127.20999908447266,125.24715423583984,2182200
2021-03-09,130.24000549316406,133.0399932861328,129.97000122070312,130.92999267578125,128.90977478027344,2936700
2021-03-10,132.63999938964844,132.63999938964844,129.80999755859375,130.1199951171875,128.1122589111328,1842300
2021-03-11,132.4600067138672,132.80999755859375,131.0,131.33999633789062,129.31344604492188,2218100
2021-03-12,129.92999267578125,131.0,129.2100067138672,130.49000549316406,128.47654724121094,1327700
2021-03-15,130.44000244140625,130.94000244140625,129.13999938964844,130.88999938964844,128.87037658691406,2181700
2021-03-16,132.4600067138672,133.6999969482422,131.5,131.74000549316406,129.70726013183594,2281000
2021-03-17,131.25,131.25,128.75,130.60000610351562,128.58485412597656,2398600
2021-03-18,130.0399932861328,130.5800018310547,127.29000091552734,128.0,126.02497100830078,3482500
2021-03-19,128.52000427246094,129.80999755859375,127.9800033569336,128.39999389648438,126.4188003540039,4191400
2021-03-22,129.41000366210938,132.4600067138672,128.60000610351562,131.41000366210938,129.38238525390625,3153600
2021-03-23,131.5399932861328,134.47999572753906,131.0399932861328,133.0500030517578,130.9970703125,2521200
2021-03-24,132.97000122070312,133.30999755859375,129.7100067138672,129.8000030517578,127.79720306396484,2165800
2021-03-25,129.05999755859375,130.42999267578125,128.1699981689453,130.02999877929688,128.02365112304688,1956600
2021-03-26,130.24000549316406,133.0,129.67999267578125,132.85000610351562,130.80014038085938,2229500
2021-03-29,132.50999450683594,136.00999450683594,131.52999877929688,134.97000122070312,132.88743591308594,2366900
2021-03-30,133.41000366210938,134.50999450683594,132.44000244140625,134.42999267578125,132.3557586669922,1952000
2021-03-31,134.7100067138672,136.6699981689453,134.27000427246094,135.3699951171875,133.28123474121094,2305100
2021-04-01,136.72999572753906,138.4199981689453,136.27999877929688,137.9600067138672,135.831298828125,1724900
2021-04-05,137.50999450683594,141.75,137.27000427246094,141.5399932861328,139.3560333251953,2424400
2021-04-06,141.08999633789062,142.4199981689453,140.39999389648438,141.27999877929688,139.1000518798828,2129800
2021-04-07,141.3000030517578,142.77000427246094,140.75999450683594,142.00999450683594,139.81881713867188,1910200
2021-04-08,142.83999633789062,143.22999572753906,140.69000244140625,141.5500030517578,139.36590576171875,1776000
2021-04-09,140.60000610351562,140.72999572753906,138.44000244140625,140.4600067138672,138.29269409179688,1765500
2021-04-12,139.4199981689453,141.69000244140625,139.3300018310547,141.4499969482422,139.26744079589844,2058100
2021-04-13,142.58999633789062,143.8800048828125,141.4499969482422,142.11000061035156,139.91726684570312,2105300
2021-04-14,141.9199981689453,143.0500030517578,141.27000427246094,141.61000061035156,139.42498779296875,1424900
2021-04-15,141.61000061035156,142.97000122070312,140.6199951171875,142.77000427246094,140.5670623779297,1654300
2021-04-16,142.11000061035156,142.41000366210938,140.27000427246094,141.0500030517578,138.87362670898438,2468400
2021-04-19,140.0,141.35000610351562,138.75,139.6300048828125,137.47552490234375,2856300
2021-04-20,139.60000610351562,141.75,138.8300018310547,140.86000061035156,138.68655395507812,2058300
2021-04-21,140.30999755859375,141.1999969482422,139.08999633789062,141.0399932861328,138.86376953125,1576700
2021-04-22,141.11000061035156,143.27000427246094,140.4199981689453,141.25999450683594,139.0803985595703,2498500
2021-04-23,142.52000427246094,143.60000610351562,140.83999633789062,143.13999938964844,140.93136596679688,2365300
2021-04-26,143.6300048828125,145.38999938964844,143.0399932861328,143.7899932861328,141.57131958007812,1749200
2021-04-27,144.36000061035156,144.42999267578125,142.5,143.4600067138672,141.24644470214844,2159500
2021-04-28,144.08999633789062,144.9499969482422,143.32000732421875,143.99000549316406,141.7682647705078,1453500
2021-04-29,144.3000030517578,146.72000122070312,143.49000549316406,146.33999633789062,144.0819854736328,1698700
2021-04-30,145.10000610351562,146.2899932861328,141.89999389648438,142.0800018310547,139.88772583007812,2551400
2021-05-03,142.7100067138672,143.47000122070312,141.0500030517578,141.17999267578125,139.00160217285156,2242800
2021-05-04,140.72999572753906,140.8800048828125,135.75,137.05999755859375,134.9451904296875,2511900
2021-05-05,138.02000427246094,140.61000061035156,137.6300048828125,137.86000061035156,135.7328338623047,2126700
2021-05-06,137.5800018310547,141.4199981689453,137.5800018310547,141.33999633789062,139.15916442871094,1957300
2021-05-07,142.58999633789062,143.83999633789062,141.77999877929688,142.4199981689453,140.22250366210938,1603800
2021-05-10,141.4499969482422,143.3300018310547,140.6199951171875,140.64999389648438,138.4797821044922,3119100
2021-05-11,138.89999389648438,142.47000122070312,138.69000244140625,141.36000061035156,139.17884826660156,4112800
2021-05-12,141.66000366210938,142.6999969482422,137.7899932861328,139.6699981689453,137.514892578125,5809100
2021-05-13,138.9199981689453,140.94000244140625,138.02999877929688,139.1300048828125,136.9832305908203,2322900
2021-05-14,140.2100067138672,140.7100067138672,137.85000610351562,138.6199951171875,136.4810791015625,2494400
2021-05-17,137.0500030517578,138.35000610351562,136.4499969482422,137.52999877929688,135.40794372558594,2031200
2021-05-18,137.30999755859375,140.69000244140625,136.75999450683594,138.05999755859375,135.9297637939453,2079500
2021-05-19,135.97999572753906,139.1999969482422,135.55999755859375,138.8800048828125,136.73709106445312,1720100
2021-05-20,139.9199981689453,143.10000610351562,139.00999450683594,141.80999755859375,139.62185668945312,2459000
2021-05-21,142.47000122070312,143.19000244140625,139.8800048828125,140.1699981689453,138.00718688964844,2967400
2021-05-24,141.38999938964844,142.6699981689453,140.1699981689453,142.08999633789062,139.89756774902344,1649800
2021-05-25,142.58999633789062,143.83999633789062,141.5,143.25999450683594,141.04949951171875,1897000
2021-05-26,144.0,145.72999572753906,143.17999267578125,143.99000549316406,141.7682647705078,1617000
2021-05-27,143.32000732421875,144.4600067138672,142.52000427246094,142.92999267578125,140.72462463378906,1913200
2021-05-28,143.30999755859375,144.2100067138672,142.72000122070312,142.92999267578125,140.72462463378906,1341000
2021-06-01,142.1699981689453,144.14999389648438,142.1699981689453,143.6199951171875,141.5723419189453,2610300
2021-06-02,143.69000244140625,143.86000061035156,140.92999267578125,141.39999389648438,139.38397216796875,1522100
2021-06-03,140.88999938964844,142.5500030517578,140.64999389648438,141.99000549316406,139.96559143066406,1574900
2021-06-04,142.89999389648438,145.82000732421875,142.63999938964844,145.2100067138672,143.13967895507812,1919500
2021-06-07,144.74000549316406,145.9600067138672,144.0500030517578,145.72000122070312,143.64239501953125,1510500
2021-06-08,146.4499969482422,147.25999450683594,145.1999969482422,145.5,143.425537109375,1157900
2021-06-09,146.27999877929688,147.44000244140625,145.57000732421875,145.82000732421875,143.74102783203125,1769800
2021-06-10,146.36000061035156,146.39999389648438,142.30999755859375,145.66000366210938,143.58326721191406,3279100
2021-06-11,145.22999572753906,146.75999450683594,144.97999572753906,146.38999938964844,144.30287170410156,1247500
2021-06-14,146.66000366210938,148.74000549316406,146.14999389648438,148.5500030517578,146.4320526123047,1746200
2021-06-15,148.9199981689453,148.92999267578125,144.30999755859375,144.8000030517578,142.7355194091797,1795600
2021-06-16,143.9600067138672,144.25999450683594,140.4499969482422,142.60000610351562,140.56690979003906,2922500
2021-06-17,142.13999938964844,143.5500030517578,140.6699981689453,141.92999267578125,139.90647888183594,2199700
2021-06-18,142.0,142.63999938964844,139.9199981689453,141.1199951171875,139.10797119140625,3235600
2021-06-21,139.3800048828125,142.08999633789062,138.7899932861328,140.9600067138672,138.9502716064453,2628500
2021-06-22,141.1699981689453,141.66000366210938,140.07000732421875,140.86000061035156,138.85169982910156,1531700
2021-06-23,140.9199981689453,141.6699981689453,138.22999572753906,138.6199951171875,136.6436004638672,1730100
2021-06-24,138.55999755859375,139.5,137.60000610351562,138.64999389648438,136.67318725585938,1642900
2021-06-25,139.19000244140625,139.72000122070312,138.0500030517578,138.58999633789062,136.6140594482422,2266800
2021-06-28,139.69000244140625,144.47000122070312,139.49000549316406,142.97999572753906,140.9414825439453,2626800
2021-06-29,143.17999267578125,144.52999877929688,142.22999572753906,144.10000610351562,142.04550170898438,1575400
2021-06-30,144.32000732421875,144.63999938964844,143.14999389648438,143.8300018310547,141.7793426513672,1799900
2021-07-01,143.4600067138672,143.82000732421875,141.42999267578125,142.13999938964844,140.1134490966797,2621600
2021-07-02,143.2899932861328,143.91000366210938,142.1300048828125,143.41000366210938,141.3653564453125,1224500
2021-07-06,143.5399932861328,143.7899932861328,141.9600067138672,143.0,140.96119689941406,1884300
2021-07-07,144.08999633789062,144.25,142.5399932861328,142.9499969482422,140.91188049316406,1956900
2021-07-08,141.32000732421875,142.3800048828125,140.0399932861328,140.4499969482422,138.44754028320312,1863700
2021-07-09,139.5500030517578,141.47999572753906,139.49000549316406,140.99000549316406,138.9798583984375,1738700
2021-07-12,142.5500030517578,142.5500030517578,140.55999755859375,141.38999938964844,139.37413024902344,1946400
2021-07-13,143.44000244140625,145.9199981689453,142.4600067138672,143.25,141.20762634277344,2695800
2021-07-14,143.30999755859375,145.0,142.52999877929688,143.1199951171875,141.07945251464844,1933100
2021-07-15,143.35000610351562,144.5,141.57000732421875,142.66000366210938,140.6260528564453,2423200
2021-07-16,142.6300048828125,144.00999450683594,141.22999572753906,143.10000610351562,141.05978393554688,3419700
2021-07-19,143.0500030517578,145.1699981689453,140.36000061035156,141.24000549316406,139.22628784179688,2199100
2021-07-20,141.35000610351562,141.99000549316406,139.8800048828125,141.07000732421875,139.0587158203125,1870000
2021-07-21,143.88999938964844,143.88999938964844,140.1999969482422,140.72000122070312,138.7136688232422,2071100
2021-07-22,140.07000732421875,142.4600067138672,140.07000732421875,142.2899932861328,140.26129150390625,1913200
2021-07-23,142.64999389648438,145.36000061035156,141.77000427246094,144.99000549316406,142.92283630371094,2269500
2021-07-26,145.1199951171875,146.00999450683594,143.8000030517578,145.25,143.1791229248047,1307000
2021-07-27,145.05999755859375,145.22000122070312,140.32000732421875,141.92999267578125,139.90647888183594,2126600
2021-07-28,142.35000610351562,145.1699981689453,142.24000549316406,143.55999755859375,141.51319885253906,1353700
2021-07-29,143.9499969482422,144.6300048828125,142.8800048828125,143.3800048828125,141.3357696533203,1643100
2021-07-30,142.83999633789062,145.39999389648438,142.4499969482422,143.9600067138672,141.9075164794922,2825200
2021-08-02,145.0,145.63999938964844,143.80999755859375,144.11000061035156,142.0553741455078,2054200
2021-08-03,142.63999938964844,143.32000732421875,137.1699981689453,139.8000030517578,137.8068084716797,4492500
2021-08-04,139.52000427246094,141.33999633789062,138.36000061035156,139.91000366210938,137.91525268554688,2897400
2021-08-05,144.8300018310547,146.5,134.83999633789062,136.8699951171875,134.9185791015625,5516100
2021-08-06,136.47000122070312,137.3300018310547,135.41000366210938,136.33999633789062,134.39613342285156,2401300
2021-08-09,136.7100067138672,137.83999633789062,135.42999267578125,136.16000366210938,134.21871948242188,1722800
2021-08-10,136.11000061035156,137.08999633789062,135.16000366210938,137.02999877929688,135.0762939453125,2210400
2021-08-11,137.9199981689453,138.4499969482422,137.05999755859375,138.3000030517578,136.3282012939453,1841300
2021-08-12,138.11000061035156,139.02000427246094,136.92999267578125,138.99000549316406,137.0083770751953,1871500
2021-08-13,138.94000244140625,139.39999389648438,138.19000244140625,138.67999267578125,136.70278930664062,1572600
2021-08-16,137.9600067138672,140.02000427246094,137.39999389648438,140.0,138.00396728515625,1789100
2021-08-17,139.1699981689453,142.16000366210938,138.63999938964844,141.0399932861328,139.0291290283203,2340800
2021-08-18,140.94000244140625,141.89999389648438,139.82000732421875,139.99000549316406,137.99412536621094,2091100
2021-08-19,139.3800048828125,141.41000366210938,139.0800018310547,140.60000610351562,138.59542846679688,1888400
2021-08-20,140.9199981689453,141.77999877929688,139.6300048828125,140.1699981689453,138.17152404785156,2329900
2021-08-23,140.14999389648438,143.5,139.32000732421875,142.82000732421875,140.7837677001953,1895900
2021-08-24,143.16000366210938,144.35000610351562,142.16000366210938,142.57000732421875,140.53729248046875,1501900
2021-08-25,142.77000427246094,142.77000427246094,140.00999450683594,141.86000061035156,139.83743286132812,1638200
2021-08-26,141.97999572753906,142.88999938964844,141.17999267578125,141.47000122070312,139.45298767089844,1016300
2021-08-27,141.52000427246094,143.32000732421875,141.2100067138672,142.94000244140625,140.90203857421875,1144000
2021-08-30,142.1999969482422,144.3300018310547,141.00999450683594,143.2899932861328,141.24705505371094,2011300
2021-08-31,143.66000366210938,147.1300048828125,142.60000610351562,145.2100067138672,143.30970764160156,3467600
2021-09-01,145.33999633789062,147.0,144.9499969482422,146.42999267578125,144.5137481689453,1570100
2021-09-02,146.8699951171875,147.75999450683594,144.99000549316406,145.39999389648438,143.49722290039062,2240600
2021-09-03,144.9600067138672,146.9499969482422,144.9600067138672,146.60000610351562,144.6815185546875,1192700
2021-09-07,147.08999633789062,147.08999633789062,145.1199951171875,145.22000122070312,143.31956481933594,1495700
2021-09-08,145.75999450683594,147.5399932861328,143.89999389648438,144.10000610351562,142.2142333984375,2200400
2021-09-09,143.27000427246094,144.24000549316406,140.80999755859375,142.30999755859375,140.4476318359375,2624700
2021-09-10,142.02000427246094,146.92999267578125,141.47000122070312,145.1300048828125,143.23077392578125,3664200
2021-09-13,145.41000366210938,146.91000366210938,143.91000366210938,144.67999267578125,142.78665161132812,2131400
2021-09-14,145.22000122070312,145.94000244140625,144.30999755859375,145.3699951171875,143.4676055908203,1318400
2021-09-15,142.14999389648438,142.24000549316406,135.83999633789062,137.0399932861328,135.24661254882812,6359000
2021-09-16,137.91000366210938,139.6999969482422,135.52999877929688,135.9600067138672,134.18075561523438,4637600
2021-09-17,135.1699981689453,135.55999755859375,133.1999969482422,133.8800048828125,132.1280059814453,4178700
2021-09-20,131.97999572753906,132.52999877929688,128.75999450683594,130.08999633789062,128.38755798339844,3533200
2021-09-21,130.00999450683594,130.5,126.55999755859375,126.76000213623047,125.10115814208984,3689800
2021-09-22,126.19000244140625,127.62000274658203,124.87999725341797,126.4000015258789,124.74585723876953,4214400
2021-09-23,126.98999786376953,129.1199951171875,126.12000274658203,127.88999938964844,126.21636962890625,2571600
2021-09-24,127.04000091552734,130.02000427246094,126.86000061035156,129.89999389648438,128.20004272460938,2327300
2021-09-27,129.27000427246094,132.55999755859375,128.94000244140625,131.97999572753906,130.2528533935547,3326800
2021-09-28,131.86000061035156,135.0,131.52000427246094,133.77000427246094,132.0194091796875,4349800
2021-09-29,133.85000610351562,139.58999633789062,133.80999755859375,137.94000244140625,136.13485717773438,5656600
2021-09-30,139.30999755859375,144.1300048828125,138.85000610351562,142.25,140.38845825195312,5017700
2021-10-01,141.89999389648438,144.11000061035156,139.5399932861328,143.58999633789062,141.71092224121094,3196200
2021-10-04,143.36000061035156,145.4600067138672,140.02000427246094,143.16000366210938,141.28652954101562,3215700
2021-10-05,143.1300048828125,144.72999572753906,142.60000610351562,144.08999633789062,142.20437622070312,2682100
2021-10-06,143.5800018310547,143.5800018310547,132.86000061035156,134.07000732421875,132.3155059814453,8344300
2021-10-07,134.75999450683594,138.1199951171875,134.39999389648438,137.58999633789062,135.78941345214844,3627300
2021-10-08,137.47999572753906,140.55999755859375,137.41000366210938,139.99000549316406,138.1580352783203,2163000
2021-10-11,139.9199981689453,140.61000061035156,137.50999450683594,139.47000122070312,137.64480590820312,1908200
2021-10-12,139.52999877929688,139.8300018310547,136.0,136.6699981689453,134.88145446777344,3091900
2021-10-13,136.9600067138672,137.75999450683594,132.9499969482422,136.44000244140625,134.65447998046875,3097400
2021-10-14,136.72000122070312,137.66000366210938,134.6199951171875,135.7100067138672,133.93405151367188,2434400
2021-10-15,135.85000610351562,136.69000244140625,133.27000427246094,134.75,132.98658752441406,3298800
2021-10-18,134.64999389648438,135.72999572753906,134.1999969482422,134.7100067138672,132.94711303710938,1755900
2021-10-19,135.47999572753906,136.77000427246094,134.5,136.75,134.96041870117188,1614400
2021-10-20,137.4600067138672,139.32000732421875,137.2100067138672,139.1999969482422,137.3783721923828,1763200
2021-10-21,139.2100067138672,140.83999633789062,138.27000427246094,140.6300048828125,138.78965759277344,1853600
2021-10-22,141.0,144.16000366210938,140.60000610351562,141.07000732421875,139.22390747070312,2495300
2021-10-25,141.11000061035156,143.7899932861328,140.5,142.19000244140625,140.32925415039062,2155600
2021-10-26,142.9199981689453,144.11000061035156,141.72000122070312,142.39999389648438,140.53646850585938,1543000
2021-10-27,142.67999267578125,142.75999450683594,140.30999755859375,140.3699951171875,138.53305053710938,1697000
2021-10-28,140.25,141.19000244140625,139.10000610351562,140.22999572753906,138.3948516845703,1372600
2021-10-29,140.4199981689453,140.83999633789062,138.91000366210938,140.25,138.4146270751953,1990500
2021-11-01,140.91000366210938,143.41000366210938,140.02000427246094,141.77000427246094,139.9147491455078,2068300
2021-11-02,141.55999755859375,141.75,138.74000549316406,140.1699981689453,138.33566284179688,2514400
2021-11-03,137.6999969482422,140.72000122070312,136.4199981689453,139.5,137.6744384765625,3562300
2021-11-04,143.3800048828125,146.72000122070312,142.0,142.47999572753906,140.6154327392578,3496100
2021-11-05,144.19000244140625,144.6999969482422,138.61000061035156,139.57000732421875,137.74351501464844,2757800
2021-11-08,139.99000549316406,140.32000732421875,137.63999938964844,138.16000366210938,136.3519744873047,2538200
2021-11-09,139.35000610351562,141.0,138.6699981689453,139.7899932861328,137.96063232421875,1796000
2021-11-10,139.6699981689453,141.9600067138672,138.5,139.27999877929688,137.45730590820312,2058800
2021-11-11,140.14999389648438,145.80999755859375,139.75,144.4499969482422,142.5596466064453,3109500
2021-11-12,143.86000061035156,146.58999633789062,143.5399932861328,145.44000244140625,143.53671264648438,1613600
2021-11-15,143.61000061035156,144.38999938964844,137.63999938964844,141.27999877929688,139.43112182617188,3850900
2021-11-16,141.1699981689453,143.36000061035156,138.57000732421875,139.55999755859375,137.73362731933594,2977500
2021-11-17,138.6199951171875,140.6999969482422,137.60000610351562,138.13999938964844,136.3322296142578,2245900
2021-11-18,137.27999877929688,137.82000732421875,135.11000061035156,137.3300018310547,135.53282165527344,4120500
2021-11-19,137.25999450683594,137.4199981689453,132.19000244140625,132.38999938964844,130.65748596191406,3972400
2021-11-22,131.6999969482422,131.8300018310547,125.30999755859375,126.27999877929688,124.62744140625,5198500
2021-11-23,125.75,129.2100067138672,125.58999633789062,128.41000366210938,126.72956848144531,3765400
2021-11-24,128.25,128.57000732421875,124.80999755859375,126.6500015258789,124.99259948730469,2851100
2021-11-26,130.8000030517578,130.88999938964844,125.47000122070312,125.97000122070312,124.32149505615234,2264100
2021-11-29,125.9000015258789,126.11000061035156,123.06999969482422,124.87999725341797,123.24574279785156,2279200
2021-11-30,125.87999725341797,128.58999633789062,123.27999877929688,124.22000122070312,122.59439086914062,5192800
2021-12-01,125.0999984741211,125.95999908447266,120.08000183105469,120.2300033569336,118.65662384033203,3654100
2021-12-02,120.6500015258789,123.76000213623047,120.6500015258789,122.58999633789062,120.9857177734375,3107200
2021-12-03,123.63999938964844,125.5999984741211,123.08999633789062,125.2699966430664,123.63064575195312,3371300
2021-12-06,127.44000244140625,127.80999755859375,124.87999725341797,126.30999755859375,124.65704345703125,2863800
2021-12-07,127.25,128.0,125.93000030517578,126.1500015258789,124.66692352294922,2650200
2021-12-08,126.37999725341797,127.33000183105469,125.12999725341797,126.37000274658203,124.88433837890625,2553700
2021-12-09,126.48999786376953,126.87999725341797,124.69000244140625,125.0,123.53044128417969,2485300
2021-12-10,126.1500015258789,127.37000274658203,124.66000366210938,125.63999938964844,124.16291809082031,2186600
2021-12-13,125.63999938964844,128.3000030517578,125.63999938964844,126.7699966430664,125.27962493896484,2292900
2021-12-14,125.9800033569336,128.33999633789062,125.9800033569336,126.8499984741211,125.35869598388672,2107800
2021-12-15,127.69999694824219,129.24000549316406,125.81999969482422,128.89999389648438,127.38459014892578,2471000
2021-12-16,128.61000061035156,129.77999877929688,128.02000427246094,129.38999938964844,127.86882781982422,1694800
2021-12-17,129.33999633789062,130.8000030517578,127.27999877929688,127.5199966430664,126.02081298828125,3502800
2021-12-20,126.45999908447266,130.1300048828125,126.45999908447266,129.9199981689453,128.3926239013672,2592100
2021-12-21,130.97000122070312,132.32000732421875,129.19000244140625,132.1699981689453,130.61614990234375,2251400
2021-12-22,132.0800018310547,133.25,130.5500030517578,131.47000122070312,129.92437744140625,2153700
2021-12-23,131.27999877929688,133.00999450683594,130.86000061035156,132.5399932861328,130.98179626464844,1594000
2021-12-27,133.27000427246094,133.75,132.3000030517578,133.0399932861328,131.47592163085938,1377300
2021-12-28,133.24000549316406,134.97000122070312,133.0399932861328,133.47000122070312,131.90087890625,1230700
2021-12-29,133.89999389648438,134.1699981689453,131.88999938964844,133.13999938964844,131.57472229003906,912300
2021-12-30,133.6999969482422,135.60000610351562,133.6999969482422,134.4600067138672,132.87924194335938,1177000
2021-12-31,134.4600067138672,134.99000549316406,131.64999389648438,131.89999389648438,130.34933471679688,1610900
2022-01-03,131.92999267578125,135.97999572753906,131.75,134.9499969482422,133.3634796142578,2033900
2022-01-04,134.32000732421875,136.3000030517578,133.77999877929688,135.75999450683594,134.16392517089844,2110800
2022-01-05,136.3000030517578,137.47999572753906,133.6300048828125,133.8000030517578,132.22698974609375,2531600
2022-01-06,133.27999877929688,133.97000122070312,129.4199981689453,129.69000244140625,128.16531372070312,2270700
2022-01-07,129.08999633789062,132.47000122070312,127.27999877929688,131.77999877929688,130.23074340820312,2436000
2022-01-10,131.41000366210938,132.1699981689453,128.14999389648438,128.89999389648438,127.38459014892578,3053200
2022-01-11,127.56999969482422,130.9600067138672,127.55000305175781,130.8000030517578,129.2622528076172,1797200
2022-01-12,131.24000549316406,132.91000366210938,129.97000122070312,132.5,130.94227600097656,1677700
2022-01-13,133.02999877929688,133.02999877929688,130.50999450683594,130.83999633789062,129.30178833007812,1343500
2022-01-14,130.0399932861328,130.75,128.72000122070312,130.44000244140625,128.90647888183594,1633400
2022-01-18,138.44000244140625,142.5500030517578,133.4499969482422,133.91000366210938,132.335693359375,8758900
2022-01-19,135.52000427246094,138.22000122070312,134.6999969482422,136.91000366210938,135.3004150390625,3820300
2022-01-20,137.85000610351562,141.99000549316406,137.85000610351562,138.8800048828125,137.2472686767578,3116900
2022-01-21,138.27999877929688,140.69000244140625,138.08999633789062,139.00999450683594,137.37571716308594,3120000
2022-01-24,137.08999633789062,139.39999389648438,131.89999389648438,135.1999969482422,133.6105194091797,4262100
2022-01-25,133.57000732421875,134.02000427246094,129.5399932861328,131.00999450683594,129.46978759765625,2386400
2022-01-26,131.07000732421875,132.3300018310547,128.8300018310547,129.97999572753906,128.45188903808594,2333800
2022-01-27,130.77000427246094,134.0399932861328,130.64999389648438,131.05999755859375,129.5192108154297,1781500
2022-01-28,131.16000366210938,132.22999572753906,129.5800018310547,131.9199981689453,130.36907958984375,2155000
2022-01-31,131.14999389648438,135.74000549316406,129.24000549316406,132.66000366210938,131.1003875732422,4471000
2022-02-01,133.0800018310547,133.4600067138672,129.07000732421875,129.94000244140625,128.4123992919922,3828000
2022-02-02,125.72000122070312,137.58999633789062,125.61000061035156,137.1699981689453,135.55734252929688,5723700
2022-02-03,135.27999877929688,139.61000061035156,134.2899932861328,137.2899932861328,135.67596435546875,3409200
2022-02-04,135.35000610351562,138.3800048828125,134.69000244140625,137.7100067138672,136.09103393554688,2397200
2022-02-07,138.0,138.0800018310547,135.60000610351562,136.39999389648438,134.79640197753906,1726100
2022-02-08,136.32000732421875,137.25,134.25,134.3699951171875,132.79026794433594,2264900
2022-02-09,135.75999450683594,136.0,132.5800018310547,135.7899932861328,134.1935577392578,1955800
2022-02-10,133.19000244140625,136.89999389648438,133.19000244140625,134.97999572753906,133.3931121826172,1718600
2022-02-11,134.97999572753906,136.4199981689453,133.8000030517578,134.10000610351562,132.52345275878906,1647900
2022-02-14,133.8800048828125,134.4600067138672,132.44000244140625,133.39999389648438,131.83168029785156,1680500
2022-02-15,134.39999389648438,135.4600067138672,133.36000061035156,134.5,132.91876220703125,1739100
2022-02-16,133.75,134.60000610351562,131.4600067138672,133.2899932861328,131.72299194335938,2369300
2022-02-17,133.07000732421875,133.07000732421875,129.92999267578125,130.39999389648438,128.86695861816406,1735700
2022-02-18,130.00999450683594,131.1699981689453,128.9199981689453,129.3300018310547,127.8095474243164,2002000
2022-02-22,128.0500030517578,129.63999938964844,126.5999984741211,127.08999633789062,125.59587097167969,2182600
2022-02-23,127.87999725341797,129.25,126.4800033569336,126.72000122070312,125.23023223876953,1908600
2022-02-24,123.91000366210938,127.66999816894531,123.80000305175781,127.5,126.00104522705078,2083600
2022-02-25,128.33999633789062,129.02999877929688,126.86000061035156,128.7100067138672,127.19683837890625,2058600
2022-02-28,127.76000213623047,131.49000549316406,127.76000213623047,130.08999633789062,128.56057739257812,3489100
2022-03-01,130.5500030517578,131.58999633789062,127.52999877929688,128.14999389648438,126.64340209960938,1420400
2022-03-02,128.24000549316406,129.72000122070312,127.62000274658203,129.25999450683594,127.74034881591797,1641800
2022-03-03,130.19000244140625,130.39999389648438,127.43000030517578,127.83999633789062,126.33704376220703,1305700
2022-03-04,126.77999877929688,127.69000244140625,126.23999786376953,126.48999786376953,125.0029296875,1845600
2022-03-07,126.47000122070312,128.5500030517578,125.06999969482422,126.26000213623047,124.77562713623047,2060200
2022-03-08,125.4800033569336,125.87000274658203,122.19999694824219,122.66999816894531,121.39127349853516,2211600
2022-03-09,124.04000091552734,125.95999908447266,123.29000091552734,125.5199966430664,124.21156311035156,2139500
2022-03-10,124.62999725341797,125.9800033569336,122.66000366210938,123.68000030517578,122.3907470703125,1222000
2022-03-11,124.62999725341797,125.45999908447266,122.16999816894531,122.33000183105469,121.05481719970703,1195200
2022-03-14,122.18000030517578,122.43000030517578,118.23999786376953,119.12999725341797,117.88817596435547,1968000
2022-03-15,119.13999938964844,121.11000061035156,117.58000183105469,120.80000305175781,119.540771484375,1815900
2022-03-16,121.29000091552734,123.88999938964844,121.12999725341797,123.80000305175781,122.50950622558594,1627800
2022-03-17,123.44000244140625,125.23999786376953,122.66999816894531,125.18000030517578,123.87511444091797,1297300
2022-03-18,124.2699966430664,126.4800033569336,123.38999938964844,126.27999877929688,124.96365356445312,2653400
2022-03-21,125.08999633789062,126.4000015258789,124.63999938964844,125.55999755859375,124.25115966796875,1222100
